SITE_ID,SITE,yDay,TEMP,TEMP.es
1122,Holmes Reef,1,28.567537307739258,0.03981392830610275
1122,Holmes Reef,2,28.587535858154297,0.03981392830610275
1122,Holmes Reef,3,28.617536544799805,0.049813926219940186
1122,Holmes Reef,4,28.637537002563477,0.049813926219940186
1122,Holmes Reef,5,28.66753578186035,0.049813926219940186
1122,Holmes Reef,6,28.687536239624023,0.049813926219940186
1122,Holmes Reef,7,28.707536697387695,0.049813926219940186
1122,Holmes Reef,8,28.727537155151367,0.049813926219940186
1122,Holmes Reef,9,28.747535705566406,0.049813926219940186
1122,Holmes Reef,10,28.767536163330078,0.049813926219940186
1122,Holmes Reef,11,28.78753662109375,0.049813926219940186
1122,Holmes Reef,12,28.807537078857422,0.049813926219940186
1122,Holmes Reef,13,28.82753562927246,0.049813926219940186
1122,Holmes Reef,14,28.837535858154297,0.049813926219940186
1122,Holmes Reef,15,28.85753631591797,0.049813926219940186
1122,Holmes Reef,16,28.87753677368164,0.049813926219940186
1122,Holmes Reef,17,28.887537002563477,0.049813926219940186
1122,Holmes Reef,18,28.897537231445312,0.049813926219940186
1122,Holmes Reef,19,28.91753578186035,0.049813926219940186
1122,Holmes Reef,20,28.927536010742188,0.049813926219940186
1122,Holmes Reef,21,28.937536239624023,0.049813926219940186
1122,Holmes Reef,22,28.94753646850586,0.049813926219940186
1122,Holmes Reef,23,28.957536697387695,0.049813926219940186
1122,Holmes Reef,24,28.96753692626953,0.049813926219940186
1122,Holmes Reef,25,28.977537155151367,0.049813926219940186
1122,Holmes Reef,26,28.98753547668457,0.049813926219940186
1122,Holmes Reef,27,28.98753547668457,0.049813926219940186
1122,Holmes Reef,28,28.997535705566406,0.049813926219940186
1122,Holmes Reef,29,29.007535934448242,0.049813926219940186
1122,Holmes Reef,30,29.007535934448242,0.049813926219940186
1122,Holmes Reef,31,29.007535934448242,0.03981392830610275
1122,Holmes Reef,32,29.017536163330078,0.03981392830610275
1122,Holmes Reef,33,29.017536163330078,0.03981392830610275
1122,Holmes Reef,34,29.017536163330078,0.03981392830610275
1122,Holmes Reef,35,29.017536163330078,0.03981392830610275
1122,Holmes Reef,36,29.017536163330078,0.03981392830610275
1122,Holmes Reef,37,29.017536163330078,0.03981392830610275
1122,Holmes Reef,38,29.007535934448242,0.03981392830610275
1122,Holmes Reef,39,29.007535934448242,0.03981392830610275
1122,Holmes Reef,40,28.997535705566406,0.03981392830610275
1122,Holmes Reef,41,28.997535705566406,0.03981392830610275
1122,Holmes Reef,42,28.98753547668457,0.03981392830610275
1122,Holmes Reef,43,28.98753547668457,0.03981392830610275
1122,Holmes Reef,44,28.977537155151367,0.03981392830610275
1122,Holmes Reef,45,28.96753692626953,0.03981392830610275
1122,Holmes Reef,46,28.957536697387695,0.03981392830610275
1122,Holmes Reef,47,28.94753646850586,0.03981392830610275
1122,Holmes Reef,48,28.937536239624023,0.03981392830610275
1122,Holmes Reef,49,28.927536010742188,0.03981392830610275
1122,Holmes Reef,50,28.907535552978516,0.03981392830610275
1122,Holmes Reef,51,28.897537231445312,0.03981392830610275
1122,Holmes Reef,52,28.87753677368164,0.03981392830610275
1122,Holmes Reef,53,28.867536544799805,0.03981392830610275
1122,Holmes Reef,54,28.847536087036133,0.03981392830610275
1122,Holmes Reef,55,28.82753562927246,0.03981392830610275
1122,Holmes Reef,56,28.817535400390625,0.03981392830610275
1122,Holmes Reef,57,28.797536849975586,0.03981392830610275
1122,Holmes Reef,58,28.777536392211914,0.03981392830610275
1122,Holmes Reef,59,28.757535934448242,0.03981392830610275
1122,Holmes Reef,60,28.73753547668457,0.03981392830610275
1122,Holmes Reef,61,28.71753692626953,0.03981392830610275
1122,Holmes Reef,62,28.687536239624023,0.03981392830610275
1122,Holmes Reef,63,28.66753578186035,0.03981392830610275
1122,Holmes Reef,64,28.647537231445312,0.03981392830610275
1122,Holmes Reef,65,28.617536544799805,0.03981392830610275
1122,Holmes Reef,66,28.597536087036133,0.03981392830610275
1122,Holmes Reef,67,28.567537307739258,0.03981392830610275
1122,Holmes Reef,68,28.547536849975586,0.03981392830610275
1122,Holmes Reef,69,28.517536163330078,0.03981392830610275
1122,Holmes Reef,70,28.48753547668457,0.03981392830610275
1122,Holmes Reef,71,28.457536697387695,0.03981392830610275
1122,Holmes Reef,72,28.437536239624023,0.03981392830610275
1122,Holmes Reef,73,28.407535552978516,0.03981392830610275
1122,Holmes Reef,74,28.37753677368164,0.03981392830610275
1122,Holmes Reef,75,28.347536087036133,0.03981392830610275
1122,Holmes Reef,76,28.317537307739258,0.03981392830610275
1122,Holmes Reef,77,28.28753662109375,0.03981392830610275
1122,Holmes Reef,78,28.257535934448242,0.03981392830610275
1122,Holmes Reef,79,28.21753692626953,0.03981392830610275
1122,Holmes Reef,80,28.187536239624023,0.03981392830610275
1122,Holmes Reef,81,28.157535552978516,0.03981392830610275
1122,Holmes Reef,82,28.12753677368164,0.03981392830610275
1122,Holmes Reef,83,28.097536087036133,0.03981392830610275
1122,Holmes Reef,84,28.057537078857422,0.03981392830610275
1122,Holmes Reef,85,28.027536392211914,0.03981392830610275
1122,Holmes Reef,86,27.997535705566406,0.03981392830610275
1122,Holmes Reef,87,27.957536697387695,0.03981392830610275
1122,Holmes Reef,88,27.927536010742188,0.03981392830610275
1122,Holmes Reef,89,27.897537231445312,0.03981392830610275
1122,Holmes Reef,90,27.85753631591797,0.03981392830610275
1122,Holmes Reef,91,27.82753562927246,0.03981392830610275
1122,Holmes Reef,92,27.78753662109375,0.03981392830610275
1122,Holmes Reef,93,27.757535934448242,0.03981392830610275
1122,Holmes Reef,94,27.727537155151367,0.03981392830610275
1122,Holmes Reef,95,27.687536239624023,0.03981392830610275
1122,Holmes Reef,96,27.657535552978516,0.03981392830610275
1122,Holmes Reef,97,27.617536544799805,0.03981392830610275
1122,Holmes Reef,98,27.587535858154297,0.03981392830610275
1122,Holmes Reef,99,27.547536849975586,0.03981392830610275
1122,Holmes Reef,100,27.517536163330078,0.03981392830610275
